zernagen,1,v,"gnaw away"
zernagt,1,,"gnaws away"
zernagte,1,,"gnawed away"
zermalmt,1,,"crushed"
zerreibt,1,,"crushes"
zermalmt,1,,"crushes"
zerrieb,1,,"crushed"
zerrauft,1,adj,"ruffled; tousled; dishevelled; disheveled; muss; mussy"
zerzaust,1,adj,"ruffled; tousled; dishevelled; disheveled; muss; mussy"
verrauft,1,adj,"ruffled; tousled; dishevelled; disheveled; muss; mussy"
zerredet,1,,"discussed to death; discussed ad nauseam; overdiscussed"
zerfetzt,1,,"torn; ripped; he/she tears; he/she rips; I/he/she tore; he/she ripped; he/she has/had torn; he/she has/had ripped; His clothes were old and torn/ripped."
gerissen,1,,"rent"
drängen,1,v,"hale sb."
zerrend,1,,"haling"
drängend,1,,"haling"
gezerrt,1,,"haled"
gedrängt,1,,"haled"
zerren,1,v,"lug"
asten,1,v,"lug"
zerrend,1,,"lugging"
astend,1,,"lugging"
gezerrt,1,,"lugged"
geastet,1,,"lugged"
zerrt,1,,"lugs"
schleppt,1,,"lugs"
astet,1,,"lugs"
zerrte,1,,"lugged"
astete,1,,"lugged"
zerren,1,v,"tug"
zerrend,1,,"tugging"
gezerrt,1,,"tugged"
zerrt,1,,"tugs"
zerrte,1,,"tugged"
zersägen,1,v,"saw up"
zersägt,1,,"sawn up; sawed up"
seziert,1,,"sectioned"
zersetzt,1,,"subverted; undermined"
zerstach,1,,"pricked all over"
zerstört,1,,"destroyed"
zerstört,1,,"destroys"
zerstört,1,,"destructed"
zerstört,1,,"destructs"
zerstört,1,,"killed"
zerstört,1,,"kills"
zerstört,1,,"demolished"
zerstört,1,,"demolishes"
zerstört,1,,"wrecked"
zerstört,1,,"wrecks"
zerstört,1,adj,"gutted"
auflösen,1,v,"disperse"
auflösen,1,v,"dissipate"
zerteilt,1,,"dissipated"
zerteilt,1,,"dissipates"
zerteilt,1,,"disaggregated"
zerlegen,1,v,"disjoint"
zerlegt,1,,"disjointed"
zerwühlt,1,,"rumpled"
zerzaust,1,,"rumpled"
zerzaust,1,,"tousled; ruffled up; he/she tousles; I/he/she tousled; he/she has/had tousled"
zerzaust,1,adj,"straggling; straggly; scraggly"
struppig,1,adj,"straggling; straggly; scraggly"
zottelig,1,adj,"straggling; straggly; scraggly"
zottlig,1,adj,"straggling; straggly; scraggly"
zottig,1,adj,"straggling; straggly; scraggly"
zetern,1,v,"scold"
zanken,1,v,"scold"
zeternd,1,,"scolding"
zankend,1,,"scolding"
gezetert,1,,"scolded"
gezankt,1,,"scolded"
zetert,1,,"scolds"
zankt,1,,"scolds"
zeterte,1,,"scolded"
zankte,1,,"scolded"
zeugen,1,v,"father; father child"
zeugend,1,,"fathering"
gezeugt,1,,"fathered"
zeugt,1,,"fathers"
zeugte,1,,"fathered"
zeugen,1,v,"sire"
zeugend,1,,"siring"
gezeugt,1,,"sired"
zeugt,1,,"sires"
zeugte,1,,"sired"
zeugend,1,,"procreating"
gezeugt,1,,"procreated"
ziehen,1,v,"pull; pull apart sth."
zerren,1,v,"pull"
ziehend,1,,"pulling"
zerrend,1,,"pulling"
gezogen,1,,"pulled; he/she has/had pulled"
gerissen,1,,"pulled"
gezerrt,1,,"pulled"
ziehen,1,v,"drag; drag and drop"
ziehend,1,,"dragging"
gezogen,1,,"dragged"
ziehen,1,v,"jerk"
zerren,1,v,"jerk"
ziehend,1,,"jerking"
zerrend,1,,"jerking"
gezogen,1,,"jerked"
gerissen,1,,"jerked"
gezerrt,1,,"jerked"
zieht,1,,"jerks"
zerrt,1,,"jerks"
zog,1,,"jerked"
riss,1,,"jerked"
zerrte,1,,"jerked"
zerren,1,v,"haul at sth."
ziehend,1,,"hauling"
zerrend,1,,"hauling"
gezogen,1,,"hauled"
gezerrt,1,,"hauled"
ziehend,1,,"drawing"
gezogen,1,,"drawn; he/she has/had drawn"
honen,1,v,"hone sth."
honend,1,,"honing"
gehont,1,,"honed"
gezielt,1,adj,"targeted"
gezielt,1,adv,"purposefully; Management can purposefully make changes."
ziemlich,1,adv,"rather; fairly; rather/fairly a shock; It's rather cold."
recht,1,adv,"rather; fairly; a rather/fairly good shot"
ziemlich,1,adv,"quite; quite a few people"
recht,1,adv,"quite"
zierend,1,,"gracing"
geziert,1,,"graced"
zierlich,1,adj,"graceful"
graziös,1,adj,"graceful"
anmutig,1,adj,"graceful"
reizend,1,adj,"graceful"
elegant,1,adj,"graceful"
zierlich,1,adj,"diminutive"
klein,1,adj,"diminutive"
winzig,1,adj,"diminutive"
zierlich,1,adj,"dainty"
fein,1,adj,"dainty"
zierlich,1,adj,"petite"
zimmern,1,v,"do joinery work"
zimmernd,1,,"doing joinery work"
zimmernd,1,,"timbering"
zimmert,1,,"timbers"
zimmerte,1,,"timberrd"
zickig,1,adj,"prissy"
zickiger,1,,"prissier"
zinnern,1,adj,"tinny; made of tin"
zinnern,1,adj,"pewter"
zinnrot,1,adj,"vermillion"
zinsfrei,1,adj,"interest-free; free of interest; non-interest bearing"
zinslos,1,adj,"interest-free; free of interest; non-interest bearing"
zyklisch,1,adj,"circadian"
umlaufen,1,v,"circulate"
kreisen,1,v,"circulate"
kreisend,1,,"circulating"
gekreist,1,,"circulated"
zirpen,1,v,"chirr; churr; chirp"
zirpend,1,,"chirring; churring; chirping"
gezirpt,1,,"chirred; churred; chirped"
zirpt,1,,"chirrs; churrs; chirps"
zirpten,1,,"chirred; churred; chirped"
fauchen,1,v,"hiss sth."
zischend,1,,"hissing"
fauchend,1,,"hissing"
gezischt,1,,"hissed"
gefaucht,1,,"hissed"
zischen,1,v,"fizz; fizzle"
zischend,1,,"fizzing; fizzling"
gezischt,1,,"fizzed; fizzled"
zischt,1,,"fizzes; fizzles"
zischte,1,,"fizzed; fizzled"
zischen,1,v,"frizzle"
zischend,1,,"frizzling"
gezischt,1,,"frizzled"
zischt,1,,"frizzles"
zischte,1,,"frizzled"
zischen,1,v,"sizzle"
zischend,1,,"sizzling"
zischt,1,,"sizzles"
zischte,1,,"sizzled"
zischen,1,v,"whiz; whizz"
zischend,1,,"whizzing"
gezischt,1,,"whizzed"
zischt,1,,"whizzes"
zischte,1,,"whizzed"
zischen,1,v,"swoosh"
sausen,1,v,"swoosh"
sausend,1,,"swooshing"
gesaust,1,,"swooshed"
zischen,1,v,"hiss"
zischend,1,,"hissing"
gezischt,1,,"hissed"
zischend,1,adj,"fizzy"
zischend,1,adv,"sibilantly"
zitiert,1,,"cited; he/she cites; I/he/she cited; he/she has/had cited"
angeben,1,v,"quote sb./sth.; Please quote our reference number in any reply."
angebend,1,,"quoting"
zitiert,1,,"quoted; The government spokesman was quoted as saying that …"
zittern,1,v,"jitter"
bibbern,1,v,"jitter"
zitternd,1,,"jittering"
bibbernd,1,,"jittering"
zittert,1,,"jitters"
bibbert,1,,"jitters"
zitterte,1,,"jittered"
bibberte,1,,"jittered"
zittern,1,v,"shake; shake with cold; shake like a leaf"
wackeln,1,v,"shake"
beben,1,v,"shake"
zitternd,1,,"shaking"
wackelnd,1,,"shaking"
bebend,1,,"shaking"
gebebt,1,,"shaken"
zittert,1,,"shakes"
wackelt,1,,"shakes"
bebt,1,,"shakes"
zitterte,1,,"shook"
wackelte,1,,"shook"
bebte,1,,"shook"
zittern,1,v,"tremble; quiver; quake; shiver; shudder; schudder with fear; tremble all over; shiver with excitement; tremble like an aspen leaf"
beben,1,v,"tremble; quiver; quake; shiver; shudder"
zitternd,1,,"trembling; quivering; quaking; shivering; shuddering"
bebend,1,,"trembling; quivering; quaking; shivering; shuddering"
gebebt,1,,"trembled; quivered; quaked; shivered; shuddered"
zittern,1,v,"dither"
zitternd,1,,"dithering"
zittern,1,v,"quaver"
zitternd,1,,"quavering"
zitternd,1,adj,"quavery"
bebend,1,adj,"quavery"
zitternd,1,adv,"tremulously"
zitternd,1,adv,"quaveringly"
zitternd,1,adv,"tremblingly"
zitternd,1,adv,"trembly"
trillern,1,v,"trill"
zivil,1,adj,"civil; civvy"
unlustig,1,adj,"unready"
vage,1,adj,"unassertive"
zögern,1,v,"hesitate; barely hesitate (before doing sth.); Something in his smile made her hesitate."
zaudern,1,v,"hesitate"
zögernd,1,,"hesitating"
zaudernd,1,,"hesitating"
gezögert,1,,"hesitated"
zögert,1,,"hesitates; He hesitated before replying.; He who hesitates is lost."
zaudert,1,,"hesitates"
zögerte,1,,"hesitated; He hesitated before replying."
zauderte,1,,"hesitated"
zögern,1,v,"tarry"
zögernd,1,,"tarrying"
gezögert,1,,"tarried"
zögert,1,,"tarries"
zögerte,1,,"tarried"
zögern,1,v,"haver"
zögernd,1,,"havering"
gezögert,1,,"havered"
zögern,1,v,"tarry"
zaudern,1,v,"tarry"
abwarten,1,v,"tarry"
zögernd,1,,"tarrying"
zaudernd,1,,"tarrying"
gezögert,1,,"tarried"
zagen,1,v,"hesitate doubtfully"
zagend,1,,"hesitating doubtfully"
gezagt,1,,"hesitated doubtfully"
zögernd,1,adv,"falteringly"
zögernd,1,adj,"hesitating; halting; faltering; take a few faltering/halting steps"
stockend,1,adj,"hesitating; halting; faltering"
holprig,1,adj,"hesitating; halting; faltering; in halting German"
zögernd,1,adj,"hesitant"
zögernd,1,adv,"hesitantly"
zögernd,1,adv,"lingeringly"
zögert,1,adv,"hesitatingly"
ehelos,1,adj,"celibate"
zollfrei,1,adj,"duty-free; free of duty"
zollfrei,1,adj,"unexcised"
zonal,1,adj,"zonal"
zonular,1,adj,"zonular"
zoomorph,1,adj,"zoomorphic"
zoophil,1,adj,"zoophile; zoophilic"
zornig,1,adv,"wrathfully"
zornig,1,adj,"irate"
wütend,1,adj,"irate"
zornig,1,adv,"irately"
ärgernd,1,,"making angry"
geärgert,1,,"made angry"
zotig,1,adj,"ribald"
zotig,1,adj,"smutty; dirty"
zottelig,1,adj,"shaggy; villous; hairy"
zottlig,1,adj,"shaggy; villous; hairy"
zottig,1,adj,"shaggy; villous; hairy"
zottig,1,adj,"ragged"
struppig,1,adj,"ragged"
strähnig,1,adj,"ragged"
zottig,1,adj,"shaggy"
zottiger,1,,"shaggier"
zottig,1,adv,"shaggily"
zum,1,v,"the; go to the window"
bis,1,prep,"unto; unto this day"
zubauend,1,,"building up; filling in"
zugebaut,1,,"built up; filled in"
bereiten,1,v,"prepare; prepare the food"
bereitet,1,,"prepared"
knüpfen,1,v,"tie sth.; tie your tie; knot your tie"
bindend,1,,"tying"
knüpfend,1,,"tying"
gebunden,1,,"tied; Make certain you wear suitable footgear and that the shoelaces are tied."
geknüpft,1,,"tied"
zubinden,1,v,"tie up"
zuchtlos,1,adj,"undisciplined"
zuckeln,1,v,"trot along"
zuckelnd,1,,"trotting along"
zucken,1,v,"shrug"
zuckend,1,,"shrugging"
gezuckt,1,,"shrugged"
zucken,1,v,"twitch"
zuckend,1,,"twitching"
gezuckt,1,,"twitched"
zucken,1,v,"give a twitch"
zucken,1,v,"jerk"
zuckend,1,,"jerking"
gezuckt,1,,"jerked"
zuckt,1,,"jerks"
zuckte,1,,"jerked"
zuckernd,1,,"sugaring; sweetening with sugar"
kitschig,1,adj,"twee"
verdeckt,1,,"covered up"
verhüllt,1,,"covered up"
verdeckt,1,,"covers up"
verhüllt,1,,"covers up"
zudecken,1,v,"blanket"
bedecken,1,v,"blanket"
verdeckt,1,,"blanketed"
bedeckt,1,,"blanketed"
erstickt,1,,"blanketed"
verdeckt,1,,"blankets"
bedeckt,1,,"blankets"
erstickt,1,,"blankets"
bedeckte,1,,"blanketed"
züchten,1,v,"breed"
züchtend,1,,"breeding"
züchtend,1,,"farming"
züchtig,1,adj,"blushing; decent"
züchtig,1,adj,"virgin; maidenlike"
züchtigt,1,,"chastises"
zücken,1,v,"draw"
zückend,1,,"drawing"
gezückt,1,,"drawn"
zückend,1,,"pulling out; drawing out"
gezückt,1,,"pulled out; drawn out"
zückt,1,,"pulls out; draws out"
zückte,1,,"pulled out; drew out"
zügellos,1,adj,"decadent"
zügellos,1,adj,"uncurbed"
zügellos,1,adj,"wanton; wanton waste of public money"
zügellos,1,adj,"unhalted"
zügellos,1,adv,"dissipatedly; dissolutely"
zügelnd,1,,"curbing; reining"
gezügelt,1,,"curbed; reined"
zügelt,1,,"curbs; reins"
zügelte,1,,"curbed; reined"
zügeln,1,v,"steady sb."
zügelnd,1,,"bridling"
gezügelt,1,,"bridled"
zügelt,1,,"bridles"
zügelte,1,,"bridled"
zueilend,1,,"hurrying towards; rushing towards"
zugeeilt,1,,"hurried towards; rushed towards"
zumessen,1,v,"ascribe sth. to sth."
zügig,1,adj,"apace"
schnell,1,adj,"apace"
zünden,1,v,"spark"
zündend,1,,"sparking"
gezündet,1,,"sparked"
zündet,1,,"sparks"
zündete,1,,"sparked"
zündend,1,,"firing"
gezündet,1,,"fired"
zündet,1,,"fires; The detonator fires the explosive charge."
zündete,1,,"fired"
züngeln,1,v,"dart its tongue in and out"
züngelnd,1,adv,"lambently"
zürnend,1,,"being angry; being cross"
gezürnt,1,,"been angry; been cross"
zufallen,1,v,"close; shut"
zugehen,1,v,"close; shut"
zugehend,1,,"closing; shutting"
zufällig,1,adj,"accidental"
zufällig,1,adv,"accidentally"
zufällig,1,adv,"by chance; Do you have the time by any chance?; Have you got the time by any chance?; Do you happen to have the time?"
zufällig,1,adj,"coincidental"
zufällig,1,adj,"fortuitous"
zufällig,1,adj,"adventitious"
zufällig,1,adv,"perchancely"
zufällig,1,adj,"stochastic; stochastical"
zufällig,1,adj,"at random"
zufällig,1,adj,"random"
zufällig,1,adv,"by accident"
zufällig,1,adj,"casual"
flüchtig,1,adj,"casual"
zufällig,1,adv,"casually"
zufällig,1,adv,"coincidentally; incidentally"
zufällig,1,adv,"fortuitously"
zufallen,1,v,"fall to"
zufolge,1,prep,"according to; according to the report"
zufügend,1,,"inflicting"
zugefügt,1,,"inflicted"
zufügend,1,adj,"inflictive"
speisen,1,v,"feed sth."
speisend,1,,"feeding"
gespeist,1,,"fed"
willig,1,adj,"amenable; compliant"
folgsam,1,adj,"amenable; compliant"
fügsam,1,adj,"amenable; compliant"
gefügig,1,adj,"amenable; compliant"
offen,1,adj,"amenable"
zugebaut,1,adj,"built up"
zugebend,1,,"admitting"
zugebend,1,,"conceding"
bekifft,1,adj,"zonked"
anpeilen,1,v,"head for; steer for; make for a place; set the course for a place"
zugehend,1,,"going up; going towards/toward; approaching"
zugehend,1,,"reaching out"
folgend,1,adj,"incidental"
geeignet,1,adj,"dedicated"
einzeln,1,adj,"constituent"
zügeln,1,v,"chasten"
zügelnd,1,,"chastening"
gezügelt,1,,"chastened"
spitz,1,adj,"cuspidal"
zugetan,1,adj,"affectionate"
zugetan,1,adj,"devoted to"
zugetan,1,adj,"attached to"
zugig,1,adj,"draughty; drafty"
zugiger,1,,"more draughty; more drafty"
zugleich,1,adv,"at the same time"
nebenher,1,adv,"at the same time"
zugleich,1,adv,"together"
versauen,1,v,"wreck sth."
ruiniert,1,,"wrecked"
versaut,1,,"wrecked"
ruiniert,1,,"wrecks"
versaut,1,,"wrecks"
versaute,1,,"wrecked"
zuhaben,1,v,"keep closed"
zuhabend,1,,"keeping closed"
zugehabt,1,,"kept closed"
zuhängen,1,v,"cover with curtains"
zuhakend,1,,"clasping; closing"
zugehakt,1,,"clasped; closed"
zuhalten,1,v,"keep shut"
zukleben,1,v,"seal; seal a letter"
zuhauen,1,v,"slam"
zuhauend,1,,"slamming"
verkorkt,1,,"corked; corked up"
künftig,1,v,"future; come; in a world to come"
kommend,1,adj,"future; come"
künftig,1,adj,"prospective"
angehend,1,adj,"prospective; the prospective professor"
werdend,1,adj,"prospective"
zulässig,1,adj,"admissible; be admissible in evidence"
zulässig,1,adv,"admissibly"
zulässig,1,adj,"allowable; permissible; the maximum permissible quantity"
erlaubt,1,adj,"allowable; permissible; the maximum permissible quantity"
angängig,1,adj,"allowable; permissible"
zulässig,1,adv,"permissibly"
zulässig,1,adj,"admissive"
zulangen,1,v,"help oneself"
zulegen,1,v,"gain; gain 1.5% on the London stock market"
zulegend,1,,"gaining"
zugelegt,1,,"gained; The share index gained from 890 points to 1,030."
zuletzt,1,adv,"last; This is the e-mail I wrote last.; My room I'll clean up last.; You were the last person to use this PC.; I wanted to keep this question until last.; A good man thinks of himself last.; He who laughs last, laughs longest/best.; He laughs best who laughs last."
zuletzt,1,adv,"last; the last time; when last heard of; When were you last in another country?; What did you last talk about?; When I last met her, she was just a shadow of her former self.; The last time I spoke to him was when he called me on Skype last week.; He was last seen on Friday, leaving his house."
zuletzt,1,adv,"most recently"
zuletzt,1,adv,"lastly"
letztens,1,adv,"lastly; thirdly and lastly"
zulöten,1,v,"solder; solder up"
zulötend,1,,"soldering; soldering up"
zutuend,1,,"shutting; closing"
zugetan,1,,"shut; closed; I didn't sleep a wink."
zumal,1,conj,"especially as; particularly as; especially since; particularly since; the more so as; We should think carefully about it, especially since there is no statutory requirement for it."
zumal,1,adv,"especially; particularly; Children, particularly small ones, require a lot of attention."
zugeben,1,v,"admix sth."
zusetzen,1,v,"admix sth."
zugebend,1,,"admixing"
immerhin,1,adv,"if nothing else; The food was hot, if nothing else."
zunageln,1,v,"nail up"
zuerst,1,adv,"at first; first; first of all; You should have asked me first."
erst,1,adv,"at first; first; first of all; First of all I'm going home.; You should have asked me first."
erstens,1,adv,"start with; for a start; for starters"
zunächst,1,adv,"approximately"
zunächst,1,adv,"at first; first; begin with"
zunähen,1,v,"sew up"
zunähend,1,,"sewing up"
zugenäht,1,,"sewed up; sewn up"
zunehmen,1,v,"increase; increase by 2%"
steigen,1,v,"increase; increase by 2%"
wachsen,1,v,"increase"
mehren,1,v,"increase"
steigend,1,,"increasing"
wachsend,1,,"increasing"
mehrend,1,,"increasing"
gemehrt,1,,"increased"
zunehmen,1,v,"be on the increase"
steigen,1,v,"be on the increase"
steigend,1,,"being on the increase"
zunehmen,1,v,"put on; gain weight; put on weight; put on three pounds"
zunehmen,1,v,"intensify"
steigend,1,adj,"increasing"
wachsend,1,adj,"increasing"
lingual,1,adj,"lingual; glossal"
zerstört,1,,"undone; unmade"
zuoberst,1,adv,"uppermost; upmost; topmost"
zuweisen,1,v,"assign sth. to sth."
zupacken,1,v,"knuckle down; get down to it; lend a (helping) hand"
zupfend,1,,"picking; plucking"
gezupft,1,,"picked; plucked"
zupfen,1,v,"pull"
zupfend,1,,"pulling"
gezupft,1,,"pulled"
zupfen,1,v,"twitch"
zupfend,1,,"twitching"
gezupft,1,,"twitched"
zupft,1,,"twitches"
zupfte,1,,"twitched"
richten,1,v,"dress"
anmachen,1,v,"dress"
richtend,1,,"dressing"
behängen,1,v,"bedizen sb./sth."
behängt,1,,"bedizened; bedizened with medals"
rüffeln,1,v,"carpet sb.; bawl out sb.; dress down sb., to give sb. a dressing-down; give sb. a roasting; slag off sb.; tear a strip off sb.; chew out sb.; ream sb.; ream out sb."
rüffelnd,1,,"carpeting; bawling out; dressing down; giving a dressing-down; giving a roasting; slagging off; tearing a strip off; chewing out; reaming; reaming out"
rüffeln,1,v,"snub sb."
anfahren,1,v,"snub sb."
rüffelnd,1,,"snubbing"
zurren,1,v,"frap"
zurrend,1,,"frapping"
gezurrt,1,,"frapped"
zurrt,1,,"frappes"
zurrte,1,,"frapped"
zurück,1,adv,"back; behind; back to Germany; three points behind"
vergüten,1,v,"refund; reimburse a sum"
vergütet,1,,"refunded; reimbursed a sum"
abnehmen,1,v,"decrease; diminish; fall"
sinken,1,v,"decrease; diminish; fall"
fallen,1,v,"decrease; diminish; fall"
sinkend,1,,"decreasing; diminishing; falling"
fallend,1,,"decreasing; diminishing; falling"
gesunken,1,,"decreased; diminished; fallen"
gefallen,1,,"decreased; diminished; fallen"
absacken,1,v,"fall steeply; fall sharply; decrease rapidly; drop rapidly; plunge; plummet; tumble; nose-dive"
fallen,1,v,"dip"
sinken,1,v,"dip"
fallend,1,,"dipping"
sinkend,1,,"dipping"
gefallen,1,,"dipped"
gesunken,1,,"dipped"
allein,1,adj,"reclusive; recluse"
allein,1,adv,"reclusively"
bändigen,1,v,"restrain"
hemmen,1,v,"restrain"
hemmend,1,,"restraining"
gehemmt,1,,"restrained"
bändigt,1,,"restrains"
hemmt,1,,"restrains"
bändigte,1,,"restrained"
hemmte,1,,"restrained"
holen,1,v,"retrieve sth.; retrieve the ball from the neighbour's garden; retrieve the anchor; retrieve a redirected call"
holend,1,,"retrieving"
geholt,1,,"retrieved"
legen,1,v,"recline"
legend,1,,"reclining"
gelegt,1,,"reclined"
legt,1,,"reclines"
legte,1,,"reclined"
weglegen,1,v,"put aside sth. for sb./a future purpose; put aside an article in a shop for a customer"
lehnen,1,v,"recline"
lehnend,1,,"reclining"
gelehnt,1,,"reclined"
abtreten,1,v,"resign"
abdanken,1,v,"resign"
ablehnen,1,v,"spurn sth."
abweisen,1,v,"turn back sb."
tilgen,1,v,"liquidate sth."
tilgend,1,,"liquidating"
getilgt,1,,"liquidated"
entzogen,1,,"withdrawn; Permission to engage in secondary employment was withdrawn from him."
zusagen,1,v,"accept"
zusagend,1,,"accepting"
zugesagt,1,,"accepted"
zusammen,1,adv,"together"
zusammen,1,adv,"in combination"
anhäufen,1,v,"conglomerate"
montiert,1,,"assembled"
bündelnd,1,,"binding; trussing"
versagen,1,v,"break down"
versagt,1,,"broken down"
zucken,1,v,"flinch; start; give a start; without flinching"
zuckend,1,,"flinching; starting; giving a start"
gezuckt,1,,"flinched; started; given a start"
gedeckt,1,,"coincided"
bündelnd,1,,"consolidating"
umfassen,1,v,"blanket"
umfasst,1,,"blanketed"
vereinen,1,v,"aggregate sth."
vereint,1,,"aggregated"
verklebt,1,adj,"agglutinate"
haften,1,v,"cohere"
haftend,1,,"cohering"
gehaftet,1,,"cohered"
kohärent,1,adj,"coherent"
klappbar,1,adj,"folding"
passen,1,v,"match; They're a bad match."
passend,1,,"matching"
gepasst,1,,"matched"
passt,1,,"matches; It doesn't match."
passte,1,,"matched"
summiert,1,,"totalized"
summiert,1,,"totalizes"
ticken,1,v,"beat up sb.; duff up sb."
tickend,1,,"beating up; duffing up"
getickt,1,,"beaten up; duffed up"
fesselnd,1,,"trussing; trussing up"
gemischt,1,adj,"composite"
sammeln,1,v,"marshal sth."
montiert,1,adj,"assembled"
angebaut,1,adj,"assembled"
sammeln,1,v,"glean sth."
sammelnd,1,,"gleaning"
tagen,1,v,"meet; convene; hold a meeting"
tagend,1,,"meeting; convening; holding a meeting"
getagt,1,,"met; convened; held a meeting"
verheilt,1,,"knitted; knit"
flechten,1,v,"weave"
addieren,1,v,"add sth.; sum sth. up; total sth. up"
addiert,1,,"added; summed up; totalled up"
summiert,1,,"added; summed up; totalled up"
addiert,1,,"add; sums up; totals up"
summiert,1,,"add; sums up; totals up"
addierte,1,,"add; sums up; totals up"
summiert,1,,"added up; toted up"
festigen,1,v,"tighten sth."
anziehen,1,v,"tighten sth.; tighten a bolt"
spannen,1,v,"tighten sth."
spannend,1,,"tightening"
gespannt,1,,"tightened"
festigt,1,,"tightens"
spannt,1,,"tightens"
festigte,1,,"tightened"
spannte,1,,"tightened"
anpassen,1,v,"tailor"
erklärt,1,,"put down; attributed"
zusehen,1,v,"watch; 'I can't watch her flirt with others.' 'Then don't look.'"
zugucken,1,v,"watch"
zusehend,1,,"watching"
zermürbt,1,,"withered"
zusetzen,1,v,"belabor; belabour"
kommend,1,,"coming about"
gekommen,1,,"come about; Our meeting came about by chance.; It is curious to note how this situation came about.; I don't know how it came about that this regime was introduced."
zusagend,1,,"agreeing; consenting; assenting"
zugesagt,1,,"agreed; consented; assented; The opposition agreed not to oppose his nomination."
kommend,1,,"happening to; befalling"
gekommen,1,,"happened to; befallen"
kommt,1,,"happens; befalls"
kam,1,,"happened; befell"
zumessen,1,v,"mete out sth. to sb.; mete out rewards and punishments"
zuweisen,1,v,"assign sth."
anweisen,1,v,"assign sth."
vergeben,1,v,"assign sth."
vergeben,1,,"assigned"
vergibt,1,,"assigns"
vergab,1,,"assigned"
zuteilen,1,v,"detail"
zuweisen,1,v,"detail"
zuteilen,1,v,"appoint"
zutiefst,1,adv,"profoundly"
tief,1,adv,"profoundly; change profoundly"
zutiefst,1,adv,"deep-rootedly; rootedly; be rootedly repulsive to sb."
gelten,1,v,"apply; apply mutatis mutandis to sth."
geltend,1,,"applying"
gegolten,1,,"applied"
entfällt,1,,"not applicable"
seriös,1,adj,"responsible"
gefällig,1,adj,"attentive"
höflich,1,adj,"gentlemanlike; gentlemanly"
gefällig,1,adj,"obliging"
zuwarten,1,v,"wait patiently"
angebbar,1,adj,"assignable"
zuteilen,1,v,"allocate sth. to sb."
vergeben,1,,"allocated"
vergibt,1,,"allocates"
vergab,1,,"allocated"
ansehend,1,,"facing"
zuwenig,1,,"too little"
zuzahlen,1,v,"co-pay"
zuzahlen,1,v,"pay extra"
zuzeiten,1,adv,"at times"
plus,1,prep,"plus; in addition"
zwängen,1,v,"worm"
zwängend,1,,"worming"
gezwängt,1,,"wormed"
zwanglos,1,adj,"casual; free and easy; nonchalant"
lässig,1,adj,"casual; free and easy; nonchalant"
leger,1,adj,"casual; free and easy; nonchalant"
zwanglos,1,adv,"casually; nonchalantly"
lässig,1,adv,"casually; nonchalantly"
leger,1,adv,"casually; nonchalantly"
zwanglos,1,adv,"informally; be dressed informally"
stopfen,1,v,"force-feed sb./an animal"
zwanzig,1,num,"twenty"
zwanzig,1,,"a score of; Our coach was escorted by a score of policemen.; He has written more than a score of books.; A score of people are in attendance outside."
sachlich,1,adj,"functional"
dienlich,1,adj,"convenient"
telisch,1,adj,"telic"
zwecklos,1,adj,"purposeless"
ziellos,1,adj,"purposeless"
planlos,1,adj,"purposeless"
zwecklos,1,,"pointless; futile; nonsensical"
nutzlos,1,,"pointless; futile; nonsensical; a futile attempt"
sinnlos,1,,"pointless; futile; nonsensical"
unsinnig,1,,"pointless; futile; nonsensical"
sinnfrei,1,,"pointless; futile; nonsensical"
witzlos,1,,"pointless; futile; nonsensical"
zwecklos,1,adv,"purposelessly"
opportun,1,adj,"expedient; When would it be expedient to undertake the project?"
tunlich,1,adj,"expedient"
zwecks,1,prep,"for the purpose of; with a view to"
behufs,1,prep,"for the purpose of; with a view to"
zwecks,1,,"with a view to doing sth."
zwei,1,num,"two; two days running; kill two birds with one stone; The two female presenters look similar."
zwo,1,num,"two"
unklar,1,adj,"ambiguous"
bivariat,1,adj,"bivariate"
zweieiig,1,adj,"dicygotic"
dizygot,1,adj,"dicygotic"
zweifach,1,adj,"twofold"
doppelt,1,adj,"twofold"
zweifach,1,adv,"twofoldly"
zweifach,1,adj,"dual"
doppelt,1,adj,"dual"
bichrom,1,adj,"two-coloured; two-colored; bicoloured; bicolored; bichrome"
dubios,1,adj,"dubious; That fell off/comes off the back of a lorry/truck."
fraglich,1,adj,"iffy"
freilich,1,adv,"unquestionably"
zweifeln,1,v,"doubt; You couldn't doubt it."
zweiglos,1,adj,"branchless"
diözisch,1,adj,"dioecious; diecious"
bukuspid,1,adj,"bicuspid"
bienne,1,adj,"biennial"
zweimal,1,adv,"twice"
doppelt,1,adv,"twice"
zweite,1,num,"second; 2nd; every other man; every second man"
zweiter,1,num,"second; 2nd"
zweites,1,num,"second; 2nd"
zweit,1,v,"two of …; go out in a twosome; living with someone; There are two of us.; The two of them went away together."
zweitens,1,adv,"secondly"
zwotens,1,adv,"secondly"
sekundär,1,adj,"secondary"
zwickend,1,,"niping"
kneifend,1,,"niping"
gezwickt,1,,"nipped"
gekneift,1,,"nipped"
zwickt,1,,"nips"
kneift,1,,"nips"
zwickte,1,,"nipped"
kneifte,1,,"nipped"
kneifen,1,v,"tweak sb.; tweak sb. in the arm; tweak sb.'s arm"
ziepen,1,v,"tweak sb."
zwickend,1,,"tweaking"
kneifend,1,,"tweaking"
ziepend,1,,"tweaking"
gezwickt,1,,"tweaked"
